PRIMARY_SAMPLE_UNIT,YEAR,latitude,longitude,REGION,total_algae_cover,total_coral_cover
1302.0,2017.0,17.79712,-64.61616,STX,6.285714285714286,4.0
1316.0,2017.0,17.80322,-64.63586,STX,24.666666666666668,1.75
1328.0,2017.0,17.78754,-64.57629,STX,20.0,1.0
1348.0,2017.0,17.67743,-64.71623,STX,11.333333333333334,1.3333333333333333
1349.0,2017.0,17.6801,-64.7196,STX,16.2,0.0
1354.0,2017.0,17.78568,-64.58417,STX,7.8,1.0
1361.0,2017.0,17.70837,-64.88881,STX,10.0,0.0
1370.0,2017.0,17.78486,-64.60428,STX,10.333333333333334,1.0
1371.0,2017.0,17.79022,-64.63337,STX,13.0,1.5
1377.0,2017.0,17.75926,-64.70894,STX,9.285714285714286,3.0
1378.0,2017.0,17.76655,-64.69344,STX,7.75,1.8571428571428572
1379.0,2017.0,17.78206,-64.75699,STX,13.166666666666666,1.75
1380.0,2017.0,17.784,-64.75332,STX,18.0,3.25
1408.0,2017.0,17.79368,-64.58759,STX,18.75,2.2857142857142856
1420.0,2017.0,17.72054,-64.89236,STX,10.6,0.0
1421.0,2017.0,17.72498,-64.89439,STX,10.571428571428571,2.25
1423.0,2017.0,17.78287,-64.75615,STX,30.333333333333332,1.5
1442.0,2017.0,17.77648,-64.8109,STX,6.333333333333333,2.125
1502.0,2017.0,17.68897,-64.90258,STX,1.0,1.8
1503.0,2017.0,17.69276,-64.89813,STX,3.3333333333333335,3.7142857142857144
1504.0,2017.0,17.7037,-64.88984,STX,7.571428571428571,2.125
1505.0,2017.0,17.70659,-64.88733,STX,4.2,1.5
1506.0,2017.0,17.71644,-64.88994,STX,5.142857142857143,1.0
1507.0,2017.0,17.71744,-64.8905,STX,3.2222222222222223,1.0
1508.0,2017.0,17.72147,-64.88573,STX,13.0,1.0
1509.0,2017.0,17.73591,-64.89772,STX,9.714285714285714,3.8333333333333335
1510.0,2017.0,17.73629,-64.89451,STX,7.0,1.75
1511.0,2017.0,17.744,-64.90017,STX,11.5,4.25
1512.0,2017.0,17.76844,-64.88428,STX,16.25,3.0
4000.0,2023.0,17.63612,-64.89149,STX,14.166666666666666,3.0
4001.0,2023.0,17.63622,-64.86658,STX,12.428571428571429,1.5
4002.0,2023.0,17.63627,-64.86639,STX,12.0,2.25
4003.0,2023.0,17.63715,-64.88885,STX,10.857142857142858,4.0
4004.0,2019.0,17.64104,-64.83688,STX,24.0,0.0
4005.0,2019.0,17.6411,-64.91309,STX,20.75,2.0
4006.0,2019.0,17.64181,-64.84743,STX,15.333333333333334,1.0
4008.0,2019.0,17.6433,-64.83978,STX,18.5,1.0
4009.0,2019.0,17.6431,-64.90264,STX,6.5,1.6666666666666667
4009.0,2021.0,17.64926,-64.88657,STX,3.8,0.0
4010.0,2019.0,17.64521,-64.8303,STX,11.166666666666666,2.0
4010.0,2021.0,17.6503,-64.79798,STX,11.333333333333334,2.0
4010.0,2023.0,17.64149,-64.8314,STX,14.166666666666666,1.6666666666666667
4011.0,2023.0,17.64215,-64.8273,STX,13.833333333333334,1.5
4012.0,2019.0,17.6459,-64.86051,STX,19.2,0.0
4012.0,2023.0,17.6541,-64.85058,STX,10.714285714285714,1.0
4015.0,2019.0,17.64945,-64.82524,STX,10.0,0.0
4015.0,2023.0,17.64836,-64.87521,STX,14.0,1.0
4016.0,2019.0,17.65014,-64.83957,STX,17.2,1.0
4016.0,2023.0,17.64919,-64.88613,STX,0.5,0.0
4017.0,2021.0,17.65658,-64.78783,STX,18.0,1.0
4017.0,2023.0,17.64963,-64.88994,STX,3.5,0.0
4018.0,2019.0,17.65127,-64.81969,STX,18.25,0.0
4018.0,2021.0,17.65663,-64.81601,STX,16.166666666666668,0.0
4018.0,2023.0,17.65025,-64.87342,STX,10.875,2.0
4020.0,2019.0,17.65157,-64.83292,STX,8.428571428571429,0.0
4021.0,2019.0,17.65266,-64.89614,STX,33.333333333333336,0.0
4021.0,2021.0,17.6585,-64.80374,STX,11.75,0.0
4021.0,2023.0,17.65369,-64.88494,STX,13.0,0.0
4022.0,2021.0,17.66046,-64.77722,STX,10.142857142857142,1.3333333333333333
4023.0,2019.0,17.65466,-64.7881,STX,18.2,1.5
4023.0,2023.0,17.65369,-64.8506,STX,18.4,1.0
4024.0,2023.0,17.65468,-64.83206,STX,17.6,0.0
4025.0,2019.0,17.65545,-64.80428,STX,30.333333333333332,2.0
4025.0,2021.0,17.64934,-64.80712,STX,9.25,1.0
4026.0,2019.0,17.65583,-64.8032,STX,24.0,1.0
4026.0,2021.0,17.66192,-64.7741,STX,11.5,3.5
4026.0,2023.0,17.65548,-64.78486,STX,7.5,2.857142857142857
4027.0,2019.0,17.65548,-64.89798,STX,4.0,0.0
4027.0,2021.0,17.66268,-64.8877,STX,18.4,1.0
4027.0,2023.0,17.65649,-64.78721,STX,9.571428571428571,1.4
4028.0,2019.0,17.65555,-64.87741,STX,0.0,1.0
4030.0,2021.0,17.6645,-64.88958,STX,15.666666666666666,0.0
4030.0,2023.0,17.65701,-64.88868,STX,31.666666666666668,0.0
4031.0,2019.0,17.65734,-64.8411,STX,15.333333333333334,0.0
4031.0,2021.0,17.66714,-64.8011,STX,6.0,0.0
4031.0,2023.0,17.65903,-64.89511,STX,15.166666666666666,0.0
4032.0,2019.0,17.65736,-64.82258,STX,23.25,0.0
4033.0,2019.0,17.65746,-64.87808,STX,7.0,0.0
4034.0,2023.0,17.66136,-64.79528,STX,2.8,2.0
4035.0,2021.0,17.67061,-64.82974,STX,17.0,0.0
4036.0,2019.0,17.65805,-64.84583,STX,23.75,0.0
4036.0,2021.0,17.67184,-64.78112,STX,15.5,1.0
4037.0,2019.0,17.65784,-64.84088,STX,13.166666666666666,0.0
4038.0,2019.0,17.65967,-64.88712,STX,21.5,1.0
4038.0,2023.0,17.66363,-64.89034,STX,15.5,1.0
4040.0,2021.0,17.67477,-64.72437,STX,21.25,0.0
4040.0,2023.0,17.66458,-64.88377,STX,19.75,0.0
4041.0,2021.0,17.67473,-64.76129,STX,0.0,0.0
4042.0,2019.0,17.66066,-64.87447,STX,1.0,0.0
4042.0,2021.0,17.675,-64.72669,STX,20.333333333333332,0.0
4044.0,2023.0,17.66566,-64.8146,STX,23.5,0.0
4045.0,2019.0,17.66149,-64.83624,STX,30.666666666666668,1.0
4045.0,2023.0,17.6663,-64.76172,STX,11.571428571428571,1.6
4046.0,2023.0,17.66629,-64.80667,STX,17.0,1.0
4047.0,2023.0,17.66737,-64.76663,STX,9.5,2.6
4048.0,2019.0,17.66477,-64.81955,STX,4.6,0.0
4050.0,2019.0,17.6653,-64.90503,STX,30.666666666666668,1.0
4051.0,2019.0,17.66639,-64.89037,STX,32.0,0.0
4051.0,2023.0,17.6677,-64.88712,STX,18.5,0.0
4052.0,2019.0,17.66663,-64.90527,STX,30.666666666666668,1.0
4052.0,2023.0,17.66932,-64.75646,STX,15.166666666666666,1.0
4053.0,2019.0,17.66877,-64.77544,STX,12.333333333333334,1.0
4053.0,2023.0,17.66976,-64.76595,STX,13.666666666666666,2.6666666666666665
4055.0,2023.0,17.67024,-64.80949,STX,17.0,0.0
4056.0,2023.0,17.67094,-64.83014,STX,11.0,1.0
4057.0,2019.0,17.67013,-64.78212,STX,0.0,0.0
4057.0,2021.0,17.68014,-64.77214,STX,15.5,2.0
4057.0,2023.0,17.67221,-64.78897,STX,5.4,0.0
4058.0,2019.0,17.67,-64.82318,STX,25.0,0.0
4060.0,2019.0,17.67043,-64.78349,STX,12.6,2.0
4063.0,2019.0,17.67201,-64.76046,STX,12.666666666666666,1.0
4063.0,2021.0,17.68164,-64.76991,STX,13.142857142857142,4.0
4064.0,2023.0,17.67816,-64.78186,STX,11.2,1.25
4065.0,2019.0,17.67368,-64.7832,STX,23.5,3.0
4067.0,2019.0,17.67429,-64.77181,STX,19.25,0.0
4069.0,2019.0,17.67567,-64.72521,STX,15.333333333333334,1.0
4069.0,2023.0,17.6802,-64.7164,STX,23.25,1.3333333333333333
4070.0,2019.0,17.67641,-64.77699,STX,33.333333333333336,0.0
4072.0,2019.0,17.67881,-64.78351,STX,21.25,3.0
4072.0,2021.0,17.68904,-64.67068,STX,0.4,0.0
4073.0,2021.0,17.68915,-64.70322,STX,12.428571428571429,1.0
4073.0,2023.0,17.68238,-64.71549,STX,10.666666666666666,0.0
4074.0,2019.0,17.67985,-64.77366,STX,15.833333333333334,1.0
4076.0,2019.0,17.68011,-64.77743,STX,15.0,2.25
4077.0,2019.0,17.68075,-64.7186,STX,18.6,4.0
4077.0,2021.0,17.69125,-64.67834,STX,14.6,0.0
4078.0,2021.0,17.69176,-64.6712,STX,15.166666666666666,1.0
4079.0,2023.0,17.68315,-64.7328,STX,14.833333333333334,0.0
4080.0,2019.0,17.68097,-64.77178,STX,23.0,2.3333333333333335
4081.0,2019.0,17.68168,-64.7699,STX,24.5,1.0
4083.0,2019.0,17.68151,-64.77054,STX,11.625,1.6666666666666667
4084.0,2023.0,17.6871,-64.70137,STX,10.571428571428571,1.0
4087.0,2021.0,17.69776,-64.70561,STX,16.8,1.6
4089.0,2019.0,17.68563,-64.71293,STX,22.75,1.75
4089.0,2023.0,17.69307,-64.69518,STX,23.0,0.0
4090.0,2023.0,17.69135,-64.70849,STX,17.25,0.0
4093.0,2019.0,17.6871,-64.65536,STX,13.0,1.0
4093.0,2023.0,17.69307,-64.69518,STX,13.166666666666666,0.0
4095.0,2023.0,17.69343,-64.69471,STX,13.166666666666666,0.0
4096.0,2021.0,17.70456,-64.67797,STX,17.4,1.0
4097.0,2019.0,17.69511,-64.66777,STX,24.75,0.0
4098.0,2023.0,17.69424,-64.6613,STX,13.428571428571429,0.0
4099.0,2021.0,17.70694,-64.63877,STX,15.2,1.0
4101.0,2021.0,17.70462,-64.67711,STX,0.0,0.0
4101.0,2023.0,17.69513,-64.69331,STX,5.0,0.0
4102.0,2021.0,17.7089,-64.57819,STX,16.0,5.666666666666667
4102.0,2023.0,17.69534,-64.68472,STX,15.833333333333334,1.5
4103.0,2023.0,17.69393,-64.89706,STX,7.666666666666667,2.0
4104.0,2023.0,17.69585,-64.67024,STX,16.0,0.0
4105.0,2019.0,17.70471,-64.60534,STX,11.4,1.0
4105.0,2021.0,17.7193,-64.58586,STX,9.6,0.0
4106.0,2023.0,17.6962,-64.68574,STX,19.2,0.0
4107.0,2019.0,17.70504,-64.6574,STX,7.833333333333333,0.0
4108.0,2023.0,17.69724,-64.63309,STX,10.142857142857142,1.0
4109.0,2021.0,17.72719,-64.54038,STX,10.333333333333334,1.9
4109.0,2023.0,17.69608,-64.89607,STX,6.7,1.5
4111.0,2019.0,17.70902,-64.66946,STX,4.0,2.0
4112.0,2019.0,17.70973,-64.60787,STX,15.166666666666666,3.0
4112.0,2023.0,17.6984,-64.88907,STX,3.5,0.0
4114.0,2019.0,17.71037,-64.57964,STX,13.0,1.2
4114.0,2023.0,17.70074,-64.63257,STX,14.142857142857142,1.0
4116.0,2019.0,17.70991,-64.66596,STX,11.714285714285714,3.0
4116.0,2023.0,17.70229,-64.67161,STX,11.4,0.0
4117.0,2023.0,17.70094,-64.89052,STX,17.0,2.4
4118.0,2019.0,17.71025,-64.66316,STX,10.857142857142858,0.6666666666666666
4118.0,2021.0,17.73642,-64.55466,STX,33.5,1.0
4118.0,2023.0,17.70332,-64.65034,STX,9.375,3.0
4119.0,2019.0,17.71108,-64.65334,STX,32.333333333333336,0.0
4121.0,2019.0,17.71135,-64.66845,STX,6.125,1.5
4121.0,2023.0,17.70412,-64.66263,STX,13.0,0.0
4122.0,2023.0,17.70461,-64.65913,STX,12.0,1.0
4123.0,2023.0,17.70535,-64.65981,STX,11.166666666666666,0.0
4124.0,2019.0,17.7132,-64.57474,STX,19.0,1.3333333333333333
4124.0,2023.0,17.70603,-64.63868,STX,11.571428571428571,1.3333333333333333
4125.0,2023.0,17.70614,-64.63081,STX,21.5,1.0
4128.0,2023.0,17.70907,-64.57789,STX,25.666666666666668,1.6666666666666667
4130.0,2019.0,17.71487,-64.66204,STX,8.0,2.0
4130.0,2023.0,17.70916,-64.64504,STX,13.666666666666666,1.75
4131.0,2021.0,17.74569,-64.56242,STX,11.857142857142858,1.0
4131.0,2023.0,17.71014,-64.58856,STX,16.4,3.0
4132.0,2021.0,17.74405,-64.89849,STX,8.625,1.75
4133.0,2021.0,17.74786,-64.5359,STX,7.8,1.5
4133.0,2023.0,17.70894,-64.88952,STX,7.375,2.5
4134.0,2021.0,17.74819,-64.56971,STX,32.333333333333336,3.0
4135.0,2019.0,17.71711,-64.5884,STX,26.333333333333332,1.5
4135.0,2023.0,17.71148,-64.59939,STX,11.6,2.0
4137.0,2019.0,17.71475,-64.88821,STX,67.0,0.0
4137.0,2023.0,17.71256,-64.64536,STX,15.666666666666666,1.6666666666666667
4138.0,2023.0,17.71808,-64.64808,STX,9.8,3.0
4140.0,2019.0,17.71826,-64.55513,STX,11.0,3.0
4140.0,2023.0,17.72491,-64.55654,STX,27.0,2.0
4142.0,2019.0,17.71651,-64.88952,STX,15.0,0.0
4143.0,2019.0,17.71662,-64.88915,STX,18.75,1.0
4143.0,2023.0,17.72888,-64.54044,STX,37.0,2.2
4144.0,2019.0,17.72027,-64.57859,STX,9.333333333333334,1.0
4146.0,2019.0,17.7215,-64.56061,STX,11.333333333333334,1.0
4147.0,2023.0,17.73254,-64.56083,STX,28.333333333333332,4.0
4148.0,2021.0,17.75606,-64.51508,STX,11.142857142857142,1.1428571428571428
4148.0,2023.0,17.73448,-64.54883,STX,17.4,0.0
4151.0,2021.0,17.75715,-64.69901,STX,7.8,1.5
4152.0,2019.0,17.72579,-64.89577,STX,19.0,2.0
4152.0,2023.0,17.73587,-64.89593,STX,10.166666666666666,1.8
4153.0,2019.0,17.72796,-64.61705,STX,14.333333333333334,1.0
4153.0,2023.0,17.73861,-64.60537,STX,5.6,0.0
4154.0,2019.0,17.73113,-64.5365,STX,14.75,1.875
4154.0,2021.0,17.75898,-64.59624,STX,3.0,1.3333333333333333
4154.0,2023.0,17.74019,-64.52495,STX,12.666666666666666,1.0
4155.0,2021.0,17.75915,-64.55346,STX,8.142857142857142,0.0
4155.0,2023.0,17.73982,-64.60317,STX,24.5,0.0
4156.0,2019.0,17.73168,-64.89635,STX,13.0,3.0
4156.0,2023.0,17.73954,-64.59831,STX,27.666666666666668,2.25
4157.0,2019.0,17.73191,-64.89044,STX,49.0,1.0
4157.0,2023.0,17.73796,-64.89229,STX,32.666666666666664,2.0
4158.0,2019.0,17.736,-64.53224,STX,12.666666666666666,2.2
4158.0,2021.0,17.76031,-64.50142,STX,10.666666666666666,3.1666666666666665
4159.0,2023.0,17.74089,-64.58902,STX,32.666666666666664,1.0
4160.0,2019.0,17.73955,-64.54493,STX,8.666666666666666,1.0
4161.0,2019.0,17.73929,-64.59795,STX,14.0,1.0
4162.0,2019.0,17.73998,-64.89395,STX,40.5,0.0
4162.0,2023.0,17.74135,-64.59232,STX,23.25,1.0
4163.0,2019.0,17.74309,-64.5516,STX,13.666666666666666,1.0
4163.0,2023.0,17.74408,-64.57132,STX,41.0,3.25
4164.0,2019.0,17.74064,-64.89966,STX,26.333333333333332,2.0
4164.0,2023.0,17.74448,-64.54701,STX,19.25,0.0
4165.0,2019.0,17.74462,-64.52535,STX,14.75,2.125
4166.0,2019.0,17.74255,-64.89687,STX,34.0,2.3333333333333335
4166.0,2021.0,17.76122,-64.69684,STX,8.428571428571429,2.0
4167.0,2019.0,17.74544,-64.57195,STX,11.125,1.0
4167.0,2023.0,17.74217,-64.89678,STX,8.666666666666666,3.5
4168.0,2021.0,17.7615,-64.71657,STX,11.142857142857142,3.6
4168.0,2023.0,17.74383,-64.90029,STX,9.333333333333334,3.3333333333333335
4169.0,2023.0,17.74471,-64.89928,STX,13.333333333333334,1.6666666666666667
4171.0,2019.0,17.75018,-64.51874,STX,12.166666666666666,1.6
4171.0,2023.0,17.74921,-64.51465,STX,10.0,3.0
4172.0,2023.0,17.74744,-64.89755,STX,9.125,2.1666666666666665
4173.0,2023.0,17.7511,-64.52393,STX,20.5,1.0
4174.0,2023.0,17.74787,-64.89685,STX,8.875,2.0
4175.0,2021.0,17.76323,-64.72043,STX,8.88888888888889,2.3333333333333335
4176.0,2019.0,17.75083,-64.70361,STX,26.0,0.0
4176.0,2023.0,17.75333,-64.51357,STX,26.333333333333332,1.6666666666666667
4177.0,2021.0,17.76313,-64.67276,STX,8.0,1.0
4178.0,2019.0,17.75256,-64.5113,STX,14.0,2.5714285714285716
4179.0,2023.0,17.75962,-64.50148,STX,18.25,5.25
4180.0,2019.0,17.75253,-64.7135,STX,65.0,0.0
4180.0,2021.0,17.76373,-64.60435,STX,5.666666666666667,1.0
4181.0,2019.0,17.75453,-64.5316,STX,26.666666666666668,2.0
4182.0,2019.0,17.75506,-64.50946,STX,9.285714285714286,1.75
4183.0,2019.0,17.75245,-64.89551,STX,4.5,0.0
4183.0,2023.0,17.75985,-64.64204,STX,6.428571428571429,3.5
4184.0,2019.0,17.75532,-64.55211,STX,11.833333333333334,0.5
4185.0,2019.0,17.75554,-64.55321,STX,14.666666666666666,2.0
4185.0,2021.0,17.76594,-64.62611,STX,9.0,5.25
4185.0,2023.0,17.76017,-64.69692,STX,2.125,1.0
4187.0,2019.0,17.7564,-64.5061,STX,12.166666666666666,2.0
4188.0,2019.0,17.75756,-64.50593,STX,6.857142857142857,2.076923076923077
4188.0,2021.0,17.76711,-64.60118,STX,9.333333333333334,1.3333333333333333
4189.0,2019.0,17.75697,-64.59544,STX,10.25,1.0
4189.0,2023.0,17.76134,-64.61488,STX,20.0,5.333333333333333
4190.0,2023.0,17.76172,-64.67365,STX,28.333333333333332,2.25
4191.0,2021.0,17.7683,-64.54434,STX,11.166666666666666,0.0
4193.0,2023.0,17.76274,-64.58848,STX,20.666666666666668,1.3333333333333333
4194.0,2019.0,17.75921,-64.71274,STX,47.0,1.0
4194.0,2023.0,17.7629,-64.60891,STX,8.75,3.3333333333333335
4195.0,2023.0,17.76309,-64.5948,STX,10.0,1.0
4196.0,2023.0,17.76127,-64.89292,STX,27.0,0.0
4197.0,2019.0,17.75879,-64.71079,STX,20.75,1.8
4197.0,2023.0,17.76464,-64.50534,STX,18.25,2.5
4198.0,2019.0,17.75943,-64.68251,STX,14.5,2.3333333333333335
4199.0,2019.0,17.75957,-64.64106,STX,16.0,1.25
4200.0,2019.0,17.76019,-64.5955,STX,3.7142857142857144,3.5
4200.0,2023.0,17.76451,-64.61897,STX,6.0,0.0
4202.0,2019.0,17.76108,-64.5881,STX,5.777777777777778,1.0
4203.0,2019.0,17.76217,-64.49773,STX,7.857142857142857,2.857142857142857
4204.0,2019.0,17.76069,-64.70768,STX,15.6,1.1666666666666667
4204.0,2023.0,17.76438,-64.64468,STX,25.0,0.0
4205.0,2019.0,17.76069,-64.69634,STX,1.5714285714285714,1.0
4205.0,2021.0,17.76732,-64.85958,STX,8.25,0.0
4206.0,2019.0,17.76256,-64.57464,STX,11.714285714285714,3.4
4207.0,2019.0,17.76272,-64.56699,STX,14.666666666666666,1.75
4207.0,2023.0,17.76598,-64.63537,STX,30.666666666666668,1.5
4208.0,2019.0,17.76426,-64.53259,STX,4.75,1.0
4208.0,2023.0,17.76655,-64.5748,STX,23.0,3.0
4209.0,2019.0,17.76269,-64.83577,STX,10.75,1.25
4209.0,2023.0,17.76678,-64.57478,STX,39.0,1.4444444444444444
4211.0,2021.0,17.77241,-64.51028,STX,7.0,4.5
4211.0,2023.0,17.76731,-64.51508,STX,25.0,2.4285714285714284
4213.0,2019.0,17.76449,-64.73169,STX,15.166666666666666,3.0
4213.0,2023.0,17.76748,-64.49603,STX,10.166666666666666,2.5
4214.0,2019.0,17.76632,-64.51757,STX,14.0,3.25
4214.0,2021.0,17.76983,-64.87922,STX,19.4,0.0
4216.0,2021.0,17.77344,-64.58165,STX,14.6,1.0
4216.0,2023.0,17.76748,-64.63934,STX,17.8,1.8
4217.0,2019.0,17.76626,-64.60274,STX,8.0,3.1666666666666665
4217.0,2023.0,17.7683,-64.60474,STX,24.666666666666668,3.0
4218.0,2023.0,17.76815,-64.69118,STX,11.4,1.0
4220.0,2019.0,17.78298,-64.57951,STX,13.166666666666666,1.2
4220.0,2023.0,17.76658,-64.88539,STX,26.0,1.25
4221.0,2019.0,17.76748,-64.60451,STX,11.0,2.2222222222222223
4221.0,2021.0,17.77386,-64.68325,STX,18.6,3.0
4224.0,2021.0,17.7756,-64.52574,STX,9.666666666666666,3.2
4225.0,2023.0,17.77073,-64.50543,STX,21.25,1.6666666666666667
4227.0,2023.0,17.77131,-64.56661,STX,14.5,1.5
4228.0,2019.0,17.76881,-64.51289,STX,7.666666666666667,2.75
4229.0,2019.0,17.76575,-64.88817,STX,11.5,0.0
4231.0,2019.0,17.76965,-64.51189,STX,6.285714285714286,3.75
4232.0,2019.0,17.76892,-64.63973,STX,11.8,1.0
4232.0,2021.0,17.77773,-64.52834,STX,10.0,2.4285714285714284
4233.0,2019.0,17.76983,-64.51103,STX,9.428571428571429,3.3333333333333335
4233.0,2021.0,17.77592,-64.81122,STX,8.333333333333334,1.5
4233.0,2023.0,17.77325,-64.59839,STX,11.0,3.0
4234.0,2019.0,17.76863,-64.81971,STX,18.5,1.0
4234.0,2023.0,17.77395,-64.56712,STX,12.0,1.0
4235.0,2019.0,17.77189,-64.53489,STX,74.0,0.0
4235.0,2021.0,17.77675,-64.73717,STX,9.125,2.2857142857142856
4237.0,2019.0,17.77134,-64.69017,STX,31.0,2.5
4237.0,2021.0,17.77939,-64.57067,STX,16.0,1.0
4237.0,2023.0,17.77492,-64.59404,STX,35.5,1.6
4238.0,2019.0,17.7712,-64.68308,STX,24.25,0.0
4238.0,2021.0,17.78042,-64.48071,STX,12.833333333333334,1.75
4239.0,2019.0,17.77276,-64.6022,STX,7.75,2.0
4240.0,2021.0,17.7794,-64.67128,STX,9.285714285714286,1.5
4240.0,2023.0,17.7767,-64.52192,STX,10.0,4.25
4241.0,2019.0,17.77448,-64.51484,STX,12.8,3.0
4241.0,2021.0,17.78015,-64.57866,STX,17.0,1.0
4243.0,2019.0,17.77579,-64.57994,STX,16.2,1.8333333333333333
4243.0,2023.0,17.77613,-64.64943,STX,5.666666666666667,0.0
4244.0,2023.0,17.77694,-64.64609,STX,6.666666666666667,1.0
4245.0,2019.0,17.77839,-64.59647,STX,6.222222222222222,3.6666666666666665
4245.0,2023.0,17.77741,-64.65724,STX,37.0,1.2
4246.0,2019.0,17.77962,-64.50991,STX,15.0,4.166666666666667
4246.0,2021.0,17.78053,-64.66367,STX,7.714285714285714,1.0
4246.0,2023.0,17.7779,-64.6058,STX,29.0,3.8
4247.0,2019.0,17.77921,-64.59474,STX,6.5,4.333333333333333
4248.0,2019.0,17.78015,-64.50685,STX,9.6,6.0
4248.0,2023.0,17.77799,-64.67882,STX,15.333333333333334,0.0
4249.0,2019.0,17.78,-64.50585,STX,16.0,6.0
4250.0,2023.0,17.77868,-64.65971,STX,24.5,0.0
4252.0,2023.0,17.77923,-64.64598,STX,42.0,1.0
4254.0,2019.0,17.78049,-64.51886,STX,14.4,1.8333333333333333
4254.0,2023.0,17.77971,-64.629,STX,0.0,0.0
4257.0,2021.0,17.78372,-64.61391,STX,5.833333333333333,3.0
4258.0,2023.0,17.78058,-64.6484,STX,3.5,0.0
4259.0,2023.0,17.78175,-64.48941,STX,5.666666666666667,1.0
4260.0,2019.0,17.78053,-64.59738,STX,6.6,2.75
4260.0,2021.0,17.78329,-64.79276,STX,24.0,1.0
4260.0,2023.0,17.78142,-64.59984,STX,32.333333333333336,1.5
4261.0,2019.0,17.78059,-64.6473,STX,24.0,0.0
4261.0,2023.0,17.7815,-64.59387,STX,6.0,1.5
4262.0,2019.0,17.78102,-64.60071,STX,23.0,1.0
4262.0,2023.0,17.78155,-64.58805,STX,11.0,3.0
4263.0,2019.0,17.78103,-64.65827,STX,4.333333333333333,2.0
4263.0,2023.0,17.7815,-64.58333,STX,9.25,3.5
4264.0,2019.0,17.78225,-64.48253,STX,12.6,1.7142857142857142
4265.0,2019.0,17.78059,-64.75503,STX,9.571428571428571,2.3333333333333335
4265.0,2021.0,17.78435,-64.78966,STX,12.428571428571429,1.4
4266.0,2019.0,17.78059,-64.75428,STX,12.428571428571429,1.0
4266.0,2023.0,17.78222,-64.59567,STX,7.0,2.5
4267.0,2021.0,17.7859,-64.59712,STX,5.0,1.0
4267.0,2023.0,17.78189,-64.58938,STX,40.0,2.5
4269.0,2021.0,17.78502,-64.7593,STX,12.333333333333334,2.2
4269.0,2023.0,17.78288,-64.49549,STX,7.666666666666667,2.3333333333333335
4270.0,2019.0,17.78194,-64.64319,STX,87.0,0.0
4270.0,2023.0,17.78064,-64.80171,STX,14.142857142857142,1.0
4271.0,2019.0,17.78193,-64.62066,STX,8.0,1.5
4271.0,2023.0,17.78235,-64.62134,STX,8.0,0.0
4272.0,2019.0,17.78231,-64.62018,STX,7.75,2.0
4272.0,2023.0,17.78245,-64.5961,STX,27.666666666666668,1.3333333333333333
4273.0,2021.0,17.78675,-64.58526,STX,8.125,4.75
4275.0,2019.0,17.7828,-64.62242,STX,0.0,1.0
4275.0,2023.0,17.7829,-64.61687,STX,19.5,4.5
4276.0,2019.0,17.78266,-64.61814,STX,10.166666666666666,1.8333333333333333
4276.0,2023.0,17.78283,-64.59838,STX,24.0,1.0
4277.0,2019.0,17.78269,-64.61774,STX,6.142857142857143,6.333333333333333
4278.0,2019.0,17.78257,-64.61439,STX,17.75,1.5
4278.0,2021.0,17.78626,-64.75544,STX,11.75,1.0
4278.0,2023.0,17.78321,-64.75884,STX,31.333333333333332,1.0
4279.0,2019.0,17.78272,-64.60309,STX,7.833333333333333,4.0
4279.0,2021.0,17.78688,-64.74821,STX,16.4,1.4
4279.0,2023.0,17.78434,-64.752,STX,18.8,1.2
4280.0,2019.0,17.78296,-64.58238,STX,30.0,1.6666666666666667
4280.0,2023.0,17.78316,-64.618,STX,20.5,4.0
4281.0,2019.0,17.78298,-64.57951,STX,14.0,1.25
4281.0,2021.0,17.78821,-64.59661,STX,4.25,0.0
4281.0,2023.0,17.78376,-64.61652,STX,33.0,0.0
4282.0,2023.0,17.78369,-64.57624,STX,28.666666666666668,2.3333333333333335
4285.0,2023.0,17.78499,-64.60296,STX,11.714285714285714,2.4
4286.0,2021.0,17.78752,-64.78012,STX,7.25,3.6666666666666665
4287.0,2019.0,17.78308,-64.61913,STX,16.4,1.0
4288.0,2019.0,17.78325,-64.61489,STX,17.0,1.4
4289.0,2019.0,17.78316,-64.60967,STX,6.0,1.875
4289.0,2021.0,17.78846,-64.74672,STX,9.625,2.6666666666666665
4289.0,2023.0,17.78462,-64.59262,STX,27.333333333333332,3.0
4291.0,2023.0,17.78548,-64.49393,STX,14.8,2.2
4292.0,2021.0,17.78843,-64.75611,STX,13.833333333333334,1.5
4292.0,2023.0,17.78355,-64.78613,STX,25.0,0.0
4293.0,2021.0,17.78864,-64.74939,STX,13.333333333333334,1.25
4294.0,2019.0,17.7835,-64.61559,STX,25.666666666666668,4.0
4295.0,2023.0,17.78544,-64.56266,STX,17.2,1.25
4296.0,2019.0,17.7837,-64.59038,STX,15.0,1.4
4296.0,2023.0,17.78412,-64.77139,STX,15.333333333333334,2.6666666666666665
4297.0,2019.0,17.78384,-64.5885,STX,8.428571428571429,3.3333333333333335
4297.0,2023.0,17.78538,-64.62884,STX,48.5,1.0
4298.0,2019.0,17.78435,-64.51101,STX,16.6,2.6666666666666665
4298.0,2021.0,17.79021,-64.58917,STX,12.2,0.0
4298.0,2023.0,17.7854,-64.61101,STX,12.0,3.25
4299.0,2019.0,17.78411,-64.61927,STX,2.5714285714285716,0.0
